Date,Close,High,Low,Shares_Traded,Turnover,log_return,range_volatility
2020-12-31,13981.75,14024.85,13936.45,4.52410109E8,26305.82,-1.4304258735754857E-5,3.9980912044135385E-5
2021-01-01,14018.5,14049.85,13991.35,2.58090905E8,15873.75,0.002624978069994666,1.7409239249058562E-5
2021-01-04,14132.9,14147.95,13953.75,4.94999295E8,28705.09,0.00812752685406613,1.9103242265405972E-4
2021-01-05,14199.5,14215.6,14048.15,4.92475349E8,30872.87,0.0047013399972732585,1.404044562083945E-4
2021-01-06,14146.25,14244.15,14039.9,6.32323316E8,34615.55,-0.0037571814216639365,2.0860082801146847E-4
2021-01-07,14137.35,14256.25,14123.1,5.59173512E8,33446.47,-6.293399916382645E-4,8.805293124013607E-5
2021-01-08,14347.25,14367.3,14221.65,6.13472067E8,37615.19,0.014738054903755111,1.0382264143625406E-4
2021-01-11,14484.75,14498.2,14383.1,6.72878543E8,40186.21,0.00953808562855032,6.353042514025501E-5
2021-01-12,14563.45,14590.65,14432.85,9.29566952E8,44976.12,0.005418593410961451,1.1824505306983789E-4
2021-01-13,14564.85,14653.35,14435.7,8.73956688E8,44682.93,9.612644754944934E-5,2.2394144037857336E-4
2021-01-14,14595.6,14617.8,14471.5,6.20194977E8,37534.37,0.0021090217330616886,1.0117877708591195E-4
2021-01-15,14433.7,14617.45,14357.85,7.89557216E8,39912.18,-0.011154363255555686,3.2109735384399345E-4
2021-01-18,14281.3,14459.15,14222.8,7.62043554E8,41716.22,-0.01061476099225705,2.716273624490958E-4
2021-01-19,14521.15,14546.05,14350.85,5.46108304E8,33084.79,0.01665521817989555,1.8252834650700204E-4
2021-01-20,14644.7,14666.45,14517.55,6.23069963E8,34639.36,0.00847228790044222,1.0412794332014995E-4
2021-01-21,14590.35,14753.55,14517.25,7.04646957E8,41939.04,-0.0037181439822322328,2.606976519835772E-4
2021-01-22,14371.9,14619.9,14357.75,7.76750347E8,45322.54,-0.015085440027319255,3.2738372559195435E-4
2021-01-25,14238.9,14491.1,14218.6,6.18631493E8,42278.39,-0.009297255444126929,3.603809123879603E-4
2021-01-27,13967.5,14237.95,13929.3,6.60711117E8,40579.24,-0.019244453457933762,4.803285746505065E-4
2021-01-28,13817.55,13898.25,13713.25,6.37871621E8,39881.82,-0.01079367903283101,1.795711008050747E-4
2021-01-29,13634.6,13966.85,13596.75,7.53206122E8,46918.29,-0.013328843718060656,7.212378109138156E-4
2021-02-01,14281.2,14336.35,13661.75,8.70529495E8,51840.22,0.046333307393982406,0.0023230773554333544
2021-02-02,14647.85,14731.7,14469.15,9.14965225E8,58177.74,0.025349580019676167,3.233824571011022E-4
2021-02-03,14789.95,14868.85,14574.15,8.69477087E8,49312.35,0.009654329040450573,4.007607239426763E-4
2021-02-04,14895.65,14913.7,14714.75,8.84686415E8,47811.8,0.007121327963684512,1.8036118036108601E-4
2021-02-05,14924.25,15014.65,14864.75,9.35629058E8,54394.63,0.0019181827416789982,1.0067619646742409E-4
2021-02-08,15115.8,15159.9,15041.05,6.71242694E8,40483.96,0.012753147626468448,6.194719394369088E-5
2021-02-09,15109.3,15257.1,15064.3,7.13279133E8,41930.72,-4.301061104978167E-4,1.6172876021150207E-4
2021-02-10,15106.5,15168.25,14977.2,6.24791133E8,40707.97,-1.8533350154651584E-4,1.6066532694833033E-4
2021-02-11,15173.3,15188.5,15065.4,5.00122414E8,30933.44,0.004412189536825283,6.622441895301557E-5
2021-02-12,15163.3,15243.5,15081.0,5.71808807E8,32304.24,-6.592696849480349E-4,1.1486500570404191E-4
2021-02-15,15314.7,15340.15,15243.4,4.5595972E8,28955.29,0.0099351168282398,4.003031856877792E-5
2021-02-16,15313.45,15431.75,15242.2,6.4854532E8,36550.03,-8.162425746866536E-5,1.5274929500191982E-4
2021-02-17,15208.9,15314.3,15170.75,5.04767226E8,34073.12,-0.006850744382448808,8.869496804432126E-5
2021-02-18,15118.95,15250.75,15078.05,7.70629541E8,37093.99,-0.005931858918806256,1.2970108228945923E-4
2021-02-19,14981.75,15144.05,14898.2,7.12213821E8,37419.34,-0.009116130199794164,2.678890086386768E-4
2021-02-22,14675.7,15010.1,14635.05,6.09898454E8,37578.07,-0.020639728948870298,6.402909606653384E-4
2021-02-23,14707.8,14854.5,14651.85,7.44092809E8,39508.09,0.0021849005577883308,1.8868435234307943E-4
2021-02-24,14982.0,15008.8,14723.05,4.03754669E8,23723.99,0.0184715152210019,3.6950077028037245E-4
2021-02-25,15097.35,15176.5,15065.35,8.03883875E8,42983.07,0.007669751205100037,5.403387659297757E-5
2021-02-26,14529.15,14919.45,14467.75,1.103644519E9,65012.96,-0.03836225551565555,9.451748682259391E-4
2021-03-01,14761.55,14806.8,14638.55,5.07302977E8,30030.57,0.015868850993789412,1.3060089359292316E-4
2021-03-02,14919.1,14959.1,14760.8,6.21723916E8,34647.26,0.010616444031444284,1.780834752121006E-4
2021-03-03,15245.6,15273.15,14995.8,5.44205583E8,34567.73,0.02164866559165988,3.358504457211513E-4
2021-03-04,15080.75,15202.35,14980.2,5.34850447E8,36036.02,-0.010871840740940207,2.1669877385483119E-4
2021-03-05,14938.1,15092.35,14862.1,6.40700362E8,37811.6,-0.009504099842029849,2.3634894969003047E-4
2021-03-08,14956.2,15111.15,14919.9,5.80308065E8,29518.07,0.0012109333359041415,1.6223090370490393E-4
2021-03-09,15098.4,15126.85,14925.45,6.75271251E8,38365.48,0.009462848356829118,1.79653836612974E-4
2021-03-10,15174.8,15218.45,15100.85,4.04585756E8,25603.32,0.0050473793452542595,6.0178401861440255E-5
2021-03-12,15030.95,15336.3,14953.6,4.93238854E8,32195.96,-0.009524748600142347,6.385978590883016E-4
2021-03-15,14929.5,15048.4,14745.85,4.67473367E8,28118.0,-0.006772287314813522,4.124955307252816E-4
2021-03-16,14910.45,15051.6,14890.65,4.37651327E8,27975.07,-0.0012768119643645321,1.1557967128305377E-4
2021-03-17,14721.3,14956.55,14696.05,4.79352147E8,27983.5,-0.012766884789164224,3.0872530908615504E-4
2021-03-18,14557.85,14875.2,14478.6,5.42216908E8,31339.71,-0.011165057588712252,7.302803356966069E-4
2021-03-19,14744.0,14788.25,14350.1,9.19178208E8,49011.27,0.01270585333767231,9.045679239183695E-4
2021-03-22,14736.4,14763.9,14597.85,4.58997059E8,27345.02,-5.155968147220087E-4,1.279331632007079E-4
2021-03-23,14814.75,14878.6,14707.0,4.74150088E8,30322.09,0.005302682541282359,1.3456853863785099E-4
2021-03-24,14549.4,14752.35,14535.0,4.56403503E8,27868.93,-0.018073550440256294,2.2031043712534166E-4
2021-03-25,14324.9,14575.6,14264.4,6.06820996E8,35350.22,-0.015550473880181296,4.6578164393336276E-4
2021-03-26,14507.3,14572.9,14414.25,4.81000845E8,29423.45,0.012652689241181039,1.1982233580517026E-4
2021-03-30,14845.1,14876.3,14617.6,5.94520567E8,35117.93,0.023017873453048527,3.07758968603983E-4
2021-03-31,14690.7,14813.75,14670.25,4.36874691E8,29741.83,-0.010455203953802781,9.475406421401499E-5
2021-04-01,14867.35,14883.2,14692.45,4.30028476E8,29585.23,0.011952892913079521,1.6639203454090032E-4
2021-04-05,14637.8,14849.85,14459.5,5.0047669E8,33885.39,-0.015560309410181656,7.095897675229216E-4
2021-04-06,14683.5,14779.1,14573.9,4.74211156E8,31885.97,0.0031171903704882375,1.9548969314593577E-4
2021-04-07,14819.05,14879.8,14649.85,4.76382016E8,35184.96,0.009189100861723375,2.4256479955023572E-4
2021-04-08,14873.8,14984.15,14821.1,5.03728173E8,34444.56,0.0036877606594222893,1.1970842709398976E-4
2021-04-09,14834.85,14918.45,14785.65,4.98347599E8,35010.36,-0.002622133440394992,7.995196314450406E-5
2021-04-12,14310.8,14652.5,14248.7,6.38475842E8,43433.24,-0.03596464550090766,7.809395062373616E-4
2021-04-13,14504.8,14528.9,14274.9,5.88666016E8,40846.57,0.01346513216216128,3.1106443976252577E-4
2021-04-15,14581.45,14597.55,14353.2,5.56851211E8,40177.25,0.005270543809252156,2.8496115719904656E-4
2021-04-16,14617.85,14697.7,14559.0,5.68568743E8,36653.65,0.0024932117451798913,8.990187383197545E-5
2021-04-19,14359.45,14382.3,14191.4,5.03142904E8,34751.95,-0.017835122632966233,1.7854669281138137E-4
2021-04-20,14296.4,14526.95,14207.3,4.56704716E8,34687.11,-0.004400504730724992,4.950459461324707E-4
2021-04-22,14406.15,14424.75,14151.4,5.16985252E8,37235.71,0.007647441420956932,3.660304431297283E-4
2021-04-23,14341.35,14461.15,14273.3,4.76613608E8,31894.66,-0.004508225741375628,1.7095782610782688E-4
2021-04-26,14485.0,14557.5,14421.3,4.48533329E8,33156.16,0.009966658221529558,8.836083415707992E-5
2021-04-27,14653.05,14667.55,14484.85,4.42211685E8,32181.14,0.011534873699277236,1.571085531978477E-4
2021-04-28,14864.55,14890.25,14694.95,4.53990807E8,37650.11,0.014330678619181423,1.7431231709019525E-4
2021-04-29,14894.9,15044.35,14814.45,5.11466673E8,41597.37,0.002039688940633703,2.3714304878621694E-4
2021-04-30,14631.1,14855.45,14601.7,5.94744498E8,40335.86,-0.017869472304921995,2.968329620107776E-4
2021-05-03,14634.15,14673.85,14416.25,4.43410846E8,32538.97,2.0843833632333135E-4,3.136779454278074E-4
2021-05-04,14496.5,14723.4,14461.5,4.79657079E8,34024.77,-0.009450597532297881,3.2213497922133934E-4
2021-05-05,14617.85,14637.9,14506.6,4.37261063E8,28942.47,0.00833614370438461,8.118617899060233E-5
2021-05-06,14724.8,14743.9,14611.5,4.45281496E8,31015.95,0.00728976241856127,8.13702867177143E-5
2021-05-07,14823.15,14863.05,14765.5,4.83677266E8,33583.37,0.00665700078709295,4.336075958289281E-5
2021-05-10,14942.35,14966.9,14892.5,5.10598577E8,31620.64,0.008009315295494882,2.483393308511853E-5
2021-05-11,14850.75,14900.0,14771.4,6.16204478E8,32955.82,-0.006149094161166533,7.514001728704333E-5
2021-05-12,14696.5,14824.05,14649.7,6.20318215E8,32035.23,-0.0104409988264523,1.3997266625956424E-4
2021-05-14,14677.8,14749.65,14591.9,6.02738614E8,39176.28,-0.0012732220019680827,1.1562213691904507E-4
2021-05-17,14923.15,14938.0,14725.35,5.34516176E8,35571.28,0.016577550301561973,2.055726114853368E-4
2021-05-18,15108.1,15137.25,15043.7,5.71923125E8,35634.73,0.012317325341082912,3.843125306476179E-5
2021-05-19,15030.15,15133.4,15008.85,5.63293717E8,31100.21,-0.005172840083098081,6.82969113155234E-5
2021-05-20,14906.05,15069.8,14884.9,4.67455658E8,28002.53,-0.00829101294717533,1.5241050304627723E-4
2021-05-21,15175.3,15190.0,14985.85,5.5773047E8,31921.76,0.017901935299818986,1.8308509400094352E-4
2021-05-24,15197.7,15256.25,15145.45,5.66722866E8,32061.04,0.0014749945057214828,5.313095468095899E-5
2021-05-25,15208.45,15293.85,15163.4,4.17323446E8,26871.99,7.070938246309187E-4,7.337905142581644E-5
2021-05-26,15301.45,15319.9,15194.95,3.77682051E8,26187.83,0.006096400711710557,6.706792775521217E-5
2021-05-27,15337.85,15384.55,15272.5,6.82374351E8,48219.93,0.0023760345128514245,5.343512829611103E-5
2021-05-28,15435.65,15469.65,15394.75,4.5558244E8,32992.08,0.006356139487801307,2.3556439814110972E-5
2021-05-31,15582.8,15606.35,15374.0,4.35999456E8,32739.29,0.00948797273161881,2.250033536436175E-4
2021-06-01,15574.85,15660.75,15528.3,4.09562322E8,27964.09,-5.103080734601435E-4,7.213812414630083E-5
2021-06-02,15576.2,15597.45,15459.85,4.28641666E8,28781.87,8.667444601998165E-5,7.851907019747123E-5
2021-06-03,15690.35,15705.1,15611.0,4.10240584E8,27519.48,0.00730176544363814,3.61165709508118E-5
2021-06-04,15670.25,15733.6,15622.35,4.14162241E8,25363.03,-0.0012818634051846062,5.0352814275639675E-5
2021-06-07,15751.65,15773.45,15678.1,3.93970049E8,25411.48,0.005181111396264527,3.676376154858391E-5
2021-06-08,15740.1,15778.8,15680.0,3.78164658E8,24172.13,-7.335254800309069E-4,3.9454126391966777E-5
2021-06-09,15635.35,15800.45,15566.9,4.57855735E8,26926.49,-0.0066772198768095935,2.2175842378706605E-4
2021-06-10,15737.75,15751.25,15648.5,2.98297041E8,23032.9,0.0065279085353827145,4.28325935547285E-5
2021-06-11,15799.35,15835.55,15749.8,3.63011297E8,24591.69,0.003906515078371861,2.948213939921259E-5
2021-06-14,15811.85,15823.05,15606.5,3.92862037E8,28001.5,7.908589772940088E-4,1.8989511224689048E-4
2021-06-15,15869.25,15901.6,15842.4,3.23262818E8,22181.26,0.0036236155189037843,1.3911729056179759E-5
2021-06-16,15767.55,15880.85,15742.6,3.40191175E8,22505.95,-0.006429243811976895,7.64499681338503E-5
2021-06-17,15691.4,15769.35,15616.75,3.57649243E8,26048.47,-0.004841239057948083,9.455863507006767E-5
2021-06-18,15683.35,15761.5,15450.9,6.40821642E8,42024.55,-5.131515104754852E-4,3.961295479734656E-4
2021-06-21,15746.5,15765.15,15505.65,3.51530072E8,22525.89,0.0040184782924328364,2.75471498073478E-4
2021-06-22,15772.75,15895.75,15752.1,3.22237561E8,24440.47,0.0016656491552922152,8.241168503998151E-5
2021-06-23,15686.95,15862.95,15673.95,2.87536735E8,23222.94,-0.005454610993256628,1.4366666040487212E-4
2021-06-24,15790.45,15821.4,15702.7,3.16662241E8,29623.58,0.0065761703950533955,5.6712676154809885E-5
2021-06-25,15860.35,15870.8,15772.3,3.1461438E8,26933.22,0.004416957147551428,3.8759414714980855E-5
2021-06-28,15814.7,15915.65,15792.15,2.55099272E8,18713.41,-0.0028823968142633397,6.068286524093236E-5
2021-06-29,15748.45,15835.9,15724.05,3.60334724E8,24392.13,-0.004197939514398237,5.024154565805859E-5
2021-06-30,15721.5,15839.1,15708.75,2.62386323E8,20379.76,-0.0017127454341774183,6.828848387945452E-5
2021-07-01,15680.0,15755.55,15667.05,2.24921644E8,17359.97,-0.0026431873739428875,3.172959986564184E-5
2021-07-02,15722.2,15738.35,15635.95,2.54808999E8,18015.42,0.0026877113962504966,4.26103301278252E-5
2021-07-05,15834.35,15845.95,15762.05,2.07032153E8,14976.54,0.007107904518881885,2.818330493529476E-5
2021-07-06,15818.25,15914.2,15801.0,3.91410742E8,24456.05,-0.0010172940856974727,5.095908538267803E-5
2021-07-07,15879.65,15893.55,15779.7,3.29308646E8,22259.96,0.0038740785221350028,5.168262273792778E-5
2021-07-08,15727.9,15885.75,15682.9,3.07928495E8,19597.95,-0.009602209976720955,1.6516193024459214E-4
2021-07-09,15689.8,15730.85,15632.75,2.43249366E8,19976.86,-0.002425385606006873,3.9133530102205566E-5
2021-07-12,15692.6,15789.2,15644.75,2.16272488E8,18482.89,1.7844396906752612E-4,8.447015318288665E-5
2021-07-13,15812.35,15820.8,15744.6,2.46676549E8,18205.97,0.007602016616565908,2.3310362485130534E-5
2021-07-14,15853.95,15877.35,15764.2,2.39924352E8,18372.84,0.0026274003550276126,5.115137479962973E-5
2021-07-15,15924.2,15952.35,15855.0,2.84851049E8,20961.37,0.004421284085811662,3.746965027798779E-5
2021-07-16,15923.4,15962.25,15882.6,2.76298105E8,18758.13,-5.023926450783297E-5,2.5023897229627194E-5
2021-07-19,15752.4,15836.9,15707.5,2.42131813E8,18088.78,-0.010796990837843464,6.731143879153992E-5
2021-07-20,15632.1,15728.45,15578.55,2.74284165E8,21329.55,-0.007666242201175643,9.170372736149657E-5
2021-07-22,15824.05,15834.8,15726.4,2.65250867E8,23988.39,0.012204442218645537,4.718619482731743E-5
2021-07-23,15856.05,15899.8,15768.4,2.94098244E8,20685.82,0.002020196330389148,6.886664857584441E-5
2021-07-26,15824.45,15893.35,15797.0,2.67076679E8,19487.18,-0.0019949186710989724,3.6975327914774745E-5
2021-07-27,15746.45,15881.55,15701.0,3.11012065E8,26117.34,-0.004941269251421819,1.3072843270663605E-4
2021-07-28,15709.4,15767.5,15513.45,3.18601589E8,26090.48,-0.002355683736621079,2.6385031651565216E-4
2021-07-29,15778.45,15817.35,15737.8,4.01584915E8,29460.54,0.004385825687307919,2.5421530954983277E-5
2021-07-30,15763.05,15862.8,15744.85,4.00021237E8,30539.63,-9.764913668472192E-4,5.5702604026271007E-5
2021-08-02,15885.15,15892.9,15834.65,2.44847433E8,20766.99,0.007716116923125624,1.3482789440972283E-5
2021-08-03,16130.75,16146.9,15914.35,3.41289658E8,26373.24,0.015342677718794513,2.104490698184106E-4
2021-08-04,16258.8,16290.2,16176.15,4.27337644E8,32434.78,0.007906912391925616,4.936137070557192E-5
2021-08-05,16294.6,16349.45,16210.3,4.18174517E8,31386.78,0.0021994639228035033,7.305830254982149E-5
2021-08-06,16238.2,16336.75,16223.3,3.20087281E8,24716.17,-0.0034672734288667254,4.8562650334022366E-5
2021-08-09,16258.25,16320.75,16179.05,2.40452917E8,18302.03,0.001233981099116492,7.604029954334913E-5
2021-08-10,16280.1,16359.25,16202.25,2.87989486E8,22600.38,0.001343030810369638,9.299449083596974E-5
2021-08-11,16282.25,16338.75,16162.55,2.77895886E8,20306.59,1.3205435130599847E-4,1.1756521549699358E-4
2021-08-12,16364.4,16375.5,16286.9,2.80181324E8,18548.87,0.005032686256673825,2.943292198843996E-5
2021-08-13,16529.1,16543.6,16376.3,3.21866286E8,27163.08,0.01001422022003885,1.0330999402850368E-4
2021-08-16,16563.05,16589.4,16480.75,2.5404933E8,21456.2,0.0020518468525620097,4.317677975209997E-5
2021-08-17,16614.6,16628.55,16495.4,2.9738847E8,25696.44,0.003107516143149264,6.463425843772453E-5
2021-08-18,16568.85,16701.85,16535.85,2.51796822E8,22721.54,-0.002757400390098923,9.977493696776383E-5
2021-08-20,16450.5,16509.55,16376.05,3.50819323E8,30118.23,-0.007168554609066652,6.591978073806045E-5
2021-08-23,16496.45,16592.5,16395.7,2.75597782E8,24355.77,0.0027893343567396453,1.4236500453894253E-4
2021-08-24,16624.6,16647.1,16495.3,2.75362819E8,24992.32,0.0077383198591159386,8.391540583829641E-5
2021-08-25,16634.65,16712.45,16617.5,2.65920141E8,22210.6,6.043431710507372E-4,3.246257416811351E-5
2021-08-26,16636.9,16683.7,16603.4,2.53530997E8,22320.21,1.3525068735473022E-4,2.3277741732804623E-5
2021-08-27,16705.2,16722.05,16565.6,2.17405743E8,20499.85,0.004096928239887572,8.835909295263093E-5
2021-08-30,16931.05,16951.5,16764.85,2.83483108E8,23615.87,0.013429166104186735,1.225868106057283E-4
2021-08-31,17132.2,17153.5,16915.85,4.64390247E8,40147.89,0.011810519440649946,1.9463548467652067E-4
2021-09-01,17076.25,17225.75,17055.05,3.01894634E8,27691.93,-0.0032711245256615783,9.918187536438175E-5
2021-09-02,17234.15,17245.5,17059.7,2.42377518E8,22620.36,0.009204271285332572,1.1733835423362675E-4
2021-09-03,17323.6,17340.1,17212.2,2.61373795E8,23579.17,0.005176853225117625,5.480890477819973E-5
2021-09-06,17377.8,17429.55,17345.55,2.28045532E8,21270.62,0.003123795816542275,2.3339066300070304E-5
2021-09-07,17362.1,17436.5,17287.0,2.43417811E8,19848.94,-9.038598884199581E-4,7.414822441461768E-5
2021-09-08,17353.5,17383.4,17254.2,2.52652423E8,22696.35,-4.954545032160359E-4,5.565362556038193E-5
2021-09-09,17369.25,17379.65,17302.7,2.41509352E8,17719.78,9.071862729865194E-4,1.969072158852609E-5
2021-09-13,17355.3,17378.35,17269.15,2.41053924E8,18498.63,-8.034661788540212E-4,3.973418753789754E-5
2021-09-14,17380.0,17438.55,17367.05,2.30354386E8,18702.82,0.0014221845881971984,1.688010124570776E-5
2021-09-15,17519.45,17532.7,17386.9,3.88191629E8,24256.8,0.007991572484174538,6.973351649847217E-5
2021-09-16,17629.5,17644.6,17510.45,5.03310763E8,30189.77,0.006261942937460994,5.824653855553139E-5
2021-09-17,17585.15,17792.95,17537.65,5.08285916E8,43345.58,-0.0025188393721590984,2.0886934915362432E-4
2021-09-20,17396.9,17622.75,17361.8,3.39102046E8,25304.27,-0.010762766458321043,2.2255539089417923E-4
2021-09-21,17562.0,17578.35,17326.1,3.63578479E8,26520.99,0.00944544750940251,2.08918002478478E-4
2021-09-22,17546.65,17610.45,17524.0,2.95191136E8,21772.23,-8.744284373270665E-4,2.4217283206824127E-5
2021-09-23,17822.95,17843.9,17646.55,3.20514486E8,25005.36,0.015623904173446654,1.2368589995553027E-4
2021-09-24,17853.2,17947.65,17819.4,3.60130853E8,30787.59,0.0016958111931557232,5.1429490019573345E-5
2021-09-27,17855.1,17943.5,17802.9,2.95714657E8,24244.98,1.0641783572961581E-4,6.188287615060186E-5
2021-09-28,17748.6,17912.85,17576.1,3.97997281E8,27055.36,-0.005982542131478065,3.6017616499119424E-4
2021-09-29,17711.3,17781.75,17608.15,5.62237732E8,30621.28,-0.0021037856145795374,9.625154933394138E-5
2021-09-30,17618.15,17742.15,17585.35,3.78592721E8,27167.19,-0.005273233285638534,7.880104951165109E-5
2021-10-01,17532.05,17557.15,17452.9,3.05763919E8,20911.61,-0.004898986190713282,3.546738945631651E-5
2021-10-04,17691.25,17750.9,17581.35,2.95761839E8,21343.51,0.009039532585512345,9.21127307435995E-5
2021-10-05,17822.3,17833.45,17640.9,4.27000191E8,23066.8,0.0073803151105359625,1.1784920963314297E-4
2021-10-06,17646.0,17884.6,17613.15,3.9583355E8,24504.3,-0.009941353376534637,2.3391332446322344E-4
2021-10-07,17790.35,17857.55,17763.8,4.19890959E8,27371.98,0.008147046658443456,2.770663608030701E-5
2021-10-08,17895.2,17941.85,17840.35,3.24066351E8,22778.68,0.005876345003409079,3.2185505009488604E-5
2021-10-11,17945.95,18041.95,17839.1,3.75756457E8,29000.2,0.002831942274032983,1.278465409797222E-4
2021-10-12,17991.95,18008.65,17864.95,3.55568313E8,26491.42,0.002559972904460075,6.418421747577978E-5
2021-10-13,18161.75,18197.8,18050.75,5.06679748E8,34503.0,0.009393298528785267,6.582843589795576E-5
2021-10-14,18338.55,18350.75,18248.7,5.3871444E8,38903.16,0.009687667374482732,3.1098478549729174E-5
2021-10-18,18477.05,18543.15,18445.3,4.69883515E8,36800.84,0.007524019892830094,2.799312686173548E-5
2021-10-19,18418.75,18604.45,18377.7,3.68230309E8,30505.86,-0.0031602539324889403,1.5037690974550123E-4
